1430306570,8520,2,2,2
1430306580,6093,2,2,2
1430306590,1024,2,2,2
1430306600,6540,2,2,2
1430306610,4054,2,2,2
1430306620,1357,2,2,2
1430306630,1110,2,2,2
1430306640,5180,2,2,2
1430306650,4103,2,2,2
1430306660,522,2,2,2
1430306670,5629,2,2,2
1430306680,7183,2,2,2
1430306690,7500,2,2,2
1430306700,9164,2,2,2
1430306710,7463,2,2,2
1430306720,1423,2,2,2
1430306730,9819,2,2,2
1430306740,2919,2,2,2
1430306750,5292,2,2,2
1430306760,2119,2,2,2
1430306770,4565,2,2,2
1430306780,15,2,2,2
1430306790,7807,2,2,2
1430306800,44,2,2,2
1430306810,6831,2,2,2
1430306820,9754,2,2,2
1430306830,1149,2,2,2
1430306840,1752,2,2,2
1430306850,3959,2,2,2
1430306860,9041,2,2,2
1430306870,7924,2,2,2
1430306880,4904,2,2,2
1430306890,9489,2,2,2
1430306900,5074,2,2,2
1430306910,6657,2,2,2
1430306920,423,2,2,2
1430306930,1870,2,2,2
1430306940,9149,2,2,2
1430306950,6427,2,2,2
1430306960,159,2,2,2
1430306970,9324,2,2,2
1430306980,30,2,2,2
1430306990,828,2,2,2
1430307000,4469,2,2,2
1430307010,2687,2,2,2
1430307020,4915,2,2,2
1430307030,969,2,2,2
1430307040,1118,2,2,2
1430307050,9141,2,2,2
1430307060,9020,2,2,2
1430307070,9090,2,2,2
1430307080,2964,2,2,2
1430307090,967,2,2,2
1430307100,3106,2,2,2
1430307110,7554,2,2,2
1430307120,9412,2,2,2
1430307130,5897,2,2,2
1430307140,3314,2,2,2
1430307150,673,2,2,2
1430307160,3261,2,2,2
1430307170,9636,2,2,2
1430307180,60,2,2,2
1430307190,5156,2,2,2
1430307200,6726,2,2,2
1430307210,2233,2,2,2
1430307220,2899,2,2,2
1430307230,6330,2,2,2
1430307240,4468,2,2,2
1430307250,6458,2,2,2
1430307260,9326,2,2,2
1430307270,133,2,2,2
1430307280,8322,2,2,2
1430307290,7219,2,2,2
